SessionID,CustomerID,SessionDate,PageViews,BounceRate,TimeOnSite_Min
3721,1352,2020-08-02,4,0.78,10.18
3722,1558,2022-11-03,2,0.49,11.1
3723,3234,2020-05-04,1,0.63,11.53
3724,1667,2021-09-11,1,0.1,3.4
3725,1751,2021-04-12,10,0.79,11.85
3726,2107,2020-05-21,5,0.37,7.19
3727,1762,2022-09-17,4,0.1,14.57
3728,1575,2022-12-19,10,0.54,8.01
3729,1942,2021-05-22,7,0.89,14.54
3730,407,2021-09-11,6,0.77,5.31
3731,2024,2022-08-21,2,0.63,12.97
3732,3392,2022-04-20,9,0.62,12.53
3733,1229,2021-10-14,10,0.62,7.81
3734,1628,2022-09-04,10,0.67,10.78
3735,2422,2021-09-19,4,0.68,2.98
3736,3175,2020-07-01,9,0.79,6.64
3737,2859,2022-05-31,1,0.62,3.9
3738,2273,2023-03-23,6,0.88,11.33
3739,683,2021-01-13,9,0.39,13.02
3740,378,2021-09-19,8,0.66,13.56
3741,2274,2022-04-11,4,0.1,3.01
3742,2168,2020-10-18,5,0.26,13.75
3743,2766,2021-03-16,4,0.2,3.43
3744,944,2021-01-08,6,0.12,2.06
3745,1592,2023-03-21,7,0.41,11.53
3746,2691,2023-02-22,1,0.56,12.74
3747,2429,2021-01-22,6,0.87,10.06
3748,870,2020-04-22,4,0.18,11.78
3749,75,2020-04-09,7,0.44,3.04
3750,1922,2022-04-19,8,0.45,1.03
3751,3007,2020-04-07,3,0.74,14.53
3752,86,2022-08-18,8,0.87,1.85
3753,3767,2022-01-15,5,0.35,11.82
3754,3619,2020-07-18,7,0.32,9.81
3755,3404,2022-08-15,4,0.58,12.73
3756,3536,2022-02-06,8,0.58,10.21
3757,3356,2022-10-24,10,0.71,4.44
3758,2795,2021-07-16,4,0.52,12.47
3759,1310,2022-05-22,9,0.27,11.08
3760,3653,2021-07-07,9,0.56,8.41
3761,1155,2021-12-03,9,0.2,7.26
3762,1474,2023-02-23,7,0.87,2.43
3763,307,2022-03-10,6,0.24,2.99
3764,3221,2021-06-17,1,0.49,12.59
3765,911,2022-03-26,10,0.29,8.61
3766,300,2022-12-05,4,0.69,6.04
3767,66,2021-09-26,10,0.58,1.35
3768,1393,2020-12-18,5,0.84,9.36
3769,1375,2022-11-19,4,0.84,14.01
3770,149,2020-08-31,10,0.83,11.92
3771,1235,2021-05-23,1,0.53,7.49
3772,3824,2022-07-30,7,0.63,7.07
3773,1660,2021-04-23,2,0.82,7.29
3774,38,2021-10-22,8,0.69,7.22
3775,622,2022-12-31,7,0.87,10.39
3776,2151,2021-11-13,10,0.49,8.46
3777,419,2021-10-16,10,0.14,10.13
3778,2221,2020-06-04,5,0.83,8.02
3779,419,2022-08-12,10,0.28,1.46
3780,2351,2022-12-18,8,0.32,10.36
3781,621,2021-11-13,5,0.21,2.64
3782,115,2022-09-05,4,0.22,14.77
3783,2145,2020-10-29,8,0.25,5.9
3784,185,2023-01-28,9,0.32,9.48
3785,3309,2020-11-03,9,0.76,11.56
3786,1989,2022-03-13,4,0.21,5.22
3787,2933,2023-01-22,4,0.86,14.6
3788,940,2020-04-02,5,0.47,12.88
3789,3025,2020-12-25,9,0.38,11.72
3790,3091,2021-08-31,9,0.36,1.16
3791,2204,2020-10-20,9,0.84,10.9
3792,3718,2023-02-17,9,0.62,10.72
3793,3919,2023-02-26,1,0.12,9.71
3794,3804,2021-10-26,9,0.44,13.59
3795,1308,2022-12-13,3,0.73,14.66
3796,1998,2023-02-02,1,0.84,1.91
3797,944,2021-05-16,10,0.12,8.05
3798,2182,2022-11-29,4,0.38,9.5
3799,1867,2020-09-08,5,0.28,5.02
3800,2690,2020-09-19,4,0.89,12.77
3801,2720,2023-02-02,10,0.41,11.02
3802,900,2020-07-06,8,0.68,9.03
3803,2404,2021-10-24,8,0.21,3.25
3804,2999,2021-10-04,5,0.8,6.3
3805,2100,2021-12-29,6,0.85,4.32
3806,77,2021-01-02,1,0.22,1.16
3807,2856,2023-01-10,6,0.69,12.98
3808,833,2021-07-16,7,0.74,14.77
3809,1098,2020-07-21,8,0.71,10.7
3810,2403,2020-11-08,4,0.79,10.69
3811,2926,2022-01-17,2,0.3,4.36
3812,2651,2023-01-20,7,0.62,10.48
3813,2921,2021-12-26,7,0.51,13.22
3814,2751,2022-02-22,1,0.5,13.21
3815,1352,2022-01-14,1,0.42,13.02
3816,3078,2022-12-28,2,0.86,6.12
3817,2188,2022-05-29,10,0.28,9.2
3818,1463,2020-05-11,3,0.79,4.59
3819,2593,2023-01-01,7,0.37,3.97
3820,1589,2022-09-02,2,0.34,14.62
3821,3887,2021-05-18,5,0.32,2.17
3822,549,2020-06-16,10,0.56,10.18
3823,1351,2021-07-31,7,0.55,3.79
3824,290,2022-09-01,4,0.54,5.44
3825,3205,2021-12-16,6,0.57,1.58
3826,1660,2021-07-14,6,0.69,10.43
3827,2112,2022-04-22,10,0.4,1.91
3828,862,2020-05-25,4,0.43,2.57
3829,3991,2021-04-21,3,0.52,7.79
3830,2737,2021-02-06,9,0.62,1.89
3831,861,2022-01-20,1,0.65,9.09
3832,2492,2021-05-20,4,0.77,3.03
3833,1077,2020-12-21,6,0.21,7.17
3834,2557,2021-06-24,10,0.58,9.13
3835,3441,2021-08-18,7,0.21,9.07
3836,2547,2021-02-03,1,0.72,3.62
3837,3243,2020-11-29,1,0.39,2.05
3838,1931,2020-05-07,1,0.36,13.1
3839,2796,2022-01-29,4,0.7,8.99
3840,3897,2021-08-11,7,0.14,10.82
3841,63,2021-05-26,6,0.7,8.4
3842,1535,2021-03-16,6,0.31,14.1
3843,1805,2020-11-04,9,0.88,4.81
3844,605,2021-12-25,10,0.8,8.61
3845,3216,2022-12-11,6,0.89,7.43
3846,3855,2020-07-14,3,0.82,9.98
3847,1825,2021-07-03,6,0.3,7.4
3848,1186,2021-03-09,8,0.13,6.59
3849,2612,2021-07-08,4,0.12,12.0
3850,139,2020-07-01,6,0.41,1.09
3851,2990,2023-03-17,5,0.6,13.2
3852,2195,2023-01-30,1,0.79,2.94
3853,3217,2021-02-17,6,0.14,6.53
3854,3696,2022-04-14,7,0.45,1.77
3855,3455,2020-07-20,1,0.89,9.65
3856,3097,2021-09-19,6,0.62,10.75
3857,3323,2020-11-19,6,0.49,13.48
3858,3634,2021-05-19,8,0.56,14.54
3859,3891,2021-01-21,2,0.84,5.32
3860,1395,2020-10-04,4,0.47,13.27
3861,100,2020-06-06,1,0.66,5.56
3862,2792,2022-11-02,2,0.66,11.74
3863,1149,2020-07-10,7,0.75,1.26
3864,3283,2021-09-03,1,0.21,6.92
3865,1552,2023-02-14,8,0.16,11.7
3866,2048,2021-12-30,3,0.3,10.13
3867,648,2022-07-08,2,0.18,12.39
3868,3728,2021-04-20,1,0.2,10.07
3869,1014,2023-01-06,4,0.49,3.69
3870,2902,2020-05-17,2,0.73,14.28
3871,1542,2022-11-18,1,0.59,14.76
3872,1524,2021-10-20,2,0.9,6.18
3873,2774,2021-04-10,4,0.49,13.9
3874,2537,2020-07-31,4,0.35,4.04
3875,1158,2021-01-15,3,0.51,4.7
3876,41,2020-12-11,6,0.43,6.65
3877,1604,2021-10-17,7,0.43,8.44
3878,832,2020-12-10,9,0.13,1.69
3879,2845,2021-12-16,9,0.56,5.9
3880,3006,2021-06-03,9,0.19,7.57
3881,785,2022-09-29,1,0.83,12.95
3882,3131,2022-02-20,4,0.65,14.82
3883,2058,2021-06-12,8,0.53,8.84
3884,2862,2022-02-10,8,0.46,14.53
3885,1880,2022-08-01,10,0.84,13.88
3886,984,2022-03-22,9,0.88,13.2
3887,2314,2020-07-05,6,0.64,12.8
3888,991,2022-02-05,5,0.32,6.69
3889,169,2022-02-10,10,0.37,2.55
3890,2465,2023-01-06,1,0.1,12.7
3891,1576,2022-11-29,7,0.77,13.75
3892,348,2023-02-02,7,0.53,6.07
3893,3618,2021-11-14,6,0.29,13.23
3894,1768,2021-06-26,4,0.5,12.24
3895,3601,2021-06-12,7,0.39,9.69
3896,3079,2020-12-10,10,0.58,3.36
3897,2115,2022-05-27,5,0.33,11.83
3898,983,2022-01-03,4,0.82,8.85
3899,39,2022-12-01,3,0.25,7.01
3900,1685,2021-03-28,9,0.78,9.59
3901,2153,2020-05-28,9,0.62,2.35
3902,929,2022-03-26,3,0.54,4.27
3903,3255,2023-01-19,6,0.53,1.84
3904,1515,2020-05-17,4,0.26,10.22
3905,3320,2022-03-16,4,0.16,14.7
3906,1100,2022-06-24,7,0.19,2.53
3907,116,2020-08-02,1,0.23,8.09
3908,1690,2020-06-01,4,0.34,7.39
3909,408,2020-07-17,4,0.46,11.47
3910,375,2020-05-27,10,0.81,11.46
3911,1989,2020-09-17,7,0.16,10.79
3912,727,2020-10-28,9,0.23,3.38
3913,509,2021-07-02,9,0.37,14.26
3914,1172,2021-06-25,4,0.2,9.88
3915,569,2022-06-23,8,0.34,8.39
3916,1338,2020-04-15,8,0.32,13.11
3917,1683,2021-10-30,10,0.48,9.05
3918,1925,2021-11-30,2,0.7,5.86
3919,422,2022-10-29,8,0.49,9.0
3920,2940,2022-12-21,7,0.2,13.57
3921,1160,2021-07-06,5,0.22,2.74
3922,2415,2020-10-18,1,0.58,4.65
3923,3589,2020-09-10,2,0.57,14.29
3924,792,2020-09-22,5,0.18,13.91
3925,3299,2022-06-01,7,0.29,8.66
3926,1938,2022-04-20,2,0.87,12.83
3927,910,2021-07-22,8,0.14,12.65
3928,312,2022-09-28,5,0.59,2.64
3929,1118,2023-01-10,6,0.27,4.44
3930,2308,2020-05-01,3,0.12,12.47
3931,1240,2020-05-10,10,0.18,7.1
3932,3148,2021-06-09,7,0.65,5.18
3933,1492,2021-05-03,6,0.8,4.19
3934,2472,2022-09-25,7,0.82,8.25
3935,2518,2020-07-18,10,0.17,4.74
3936,1108,2020-06-24,9,0.16,9.66
3937,3038,2023-01-18,2,0.56,7.75
3938,348,2020-07-05,5,0.82,2.42
3939,1271,2022-02-12,6,0.18,9.15
3940,1358,2020-12-20,6,0.53,3.65
3941,3885,2023-03-22,4,0.41,1.51
3942,3905,2021-01-24,3,0.58,6.97
3943,1996,2023-03-05,9,0.14,4.6
3944,3971,2020-07-20,9,0.81,6.36
3945,3571,2021-06-30,5,0.52,13.01
3946,2168,2022-09-03,4,0.62,1.32
3947,22,2020-12-25,10,0.13,13.99
3948,1892,2020-05-18,7,0.32,5.77
3949,3073,2021-06-14,1,0.63,6.29
3950,3129,2022-09-01,5,0.39,11.13
3951,1944,2022-10-21,10,0.14,2.17
3952,1723,2021-02-18,8,0.28,1.74
3953,3747,2020-04-26,8,0.61,6.29
3954,3142,2022-01-04,8,0.25,3.89
3955,236,2021-06-24,4,0.77,9.58
3956,550,2020-06-27,1,0.31,3.91
3957,1660,2021-05-17,1,0.37,1.67
3958,3949,2020-08-11,4,0.39,5.58
3959,2049,2020-10-20,3,0.43,12.54
3960,51,2020-07-23,5,0.57,1.73
3961,671,2020-07-01,4,0.87,8.89
3962,2285,2022-03-14,5,0.77,2.35
3963,3657,2020-06-02,10,0.57,5.14
3964,2732,2023-02-07,1,0.61,12.54
3965,1086,2021-06-01,10,0.55,10.89
3966,785,2023-03-01,8,0.3,1.15
3967,2823,2021-02-16,2,0.31,10.79
3968,1087,2020-07-26,7,0.33,12.08
3969,1780,2020-05-16,10,0.78,10.82
3970,765,2021-09-23,6,0.44,11.04
3971,2601,2021-10-28,6,0.84,13.39
3972,2024,2020-04-15,7,0.13,6.78
3973,549,2021-03-04,10,0.63,3.34
3974,3210,2020-08-15,5,0.26,12.91
3975,646,2021-10-19,10,0.25,10.05
3976,1329,2022-06-21,10,0.34,13.26
3977,2792,2022-06-07,10,0.23,5.56
3978,3220,2022-03-09,5,0.79,5.51
3979,24,2022-08-02,5,0.6,7.42
3980,1734,2021-08-05,6,0.35,3.27
3981,2187,2020-05-31,10,0.64,14.93
3982,406,2021-11-23,9,0.25,7.87
3983,2616,2022-01-06,6,0.72,1.82
3984,3055,2020-04-24,1,0.16,2.79
3985,3272,2022-01-29,4,0.28,11.64
3986,3102,2022-02-21,8,0.39,3.94
3987,2109,2021-10-08,3,0.16,5.02
3988,1902,2023-01-01,4,0.76,5.7
3989,3383,2020-09-27,8,0.33,8.09
3990,1295,2021-05-21,10,0.44,8.28
3991,553,2020-09-28,9,0.65,6.07
3992,939,2021-05-17,5,0.27,9.73
3993,1686,2022-06-21,6,0.65,14.05
3994,3158,2021-03-21,3,0.87,5.93
3995,3857,2021-09-19,4,0.64,5.01
3996,1193,2020-07-21,7,0.86,1.3
3997,1325,2021-08-29,9,0.68,9.96
3998,948,2021-12-18,5,0.48,14.47
3999,2473,2020-05-03,6,0.43,2.48
4000,40,2022-08-29,1,0.63,2.08
4001,2725,2021-09-28,1,0.23,13.46
4002,3966,2020-10-05,4,0.57,14.46
4003,1787,2021-05-18,3,0.18,12.38
4004,963,2020-10-22,9,0.28,3.67
4005,59,2022-03-13,6,0.83,2.38
4006,3257,2022-04-07,3,0.43,4.23
4007,2213,2020-06-20,7,0.7,11.45
4008,92,2023-03-01,5,0.31,3.84
4009,2087,2020-11-29,2,0.37,1.51
4010,1260,2020-07-11,2,0.77,6.5
4011,26,2021-09-15,8,0.49,8.0
4012,2275,2021-03-24,2,0.64,9.94
4013,3507,2022-07-18,2,0.27,6.92
4014,2477,2021-11-25,3,0.26,3.45
4015,1544,2020-09-26,4,0.37,12.1
4016,772,2020-09-10,10,0.64,3.91
4017,1311,2021-09-03,10,0.66,2.21
4018,2816,2020-10-07,8,0.17,7.37
4019,3758,2020-09-30,4,0.66,2.4
4020,3418,2020-08-02,6,0.37,7.36
4021,3883,2022-02-04,8,0.45,11.89
4022,2021,2020-12-27,1,0.8,13.3
4023,3653,2022-04-02,7,0.33,14.82
4024,3132,2020-08-28,4,0.11,9.57
4025,3873,2021-05-03,9,0.45,9.5
4026,3880,2021-02-17,10,0.68,1.17
4027,2569,2021-10-27,7,0.5,8.97
4028,2004,2022-11-14,10,0.56,8.93
4029,1761,2021-01-25,2,0.9,14.97
4030,1390,2021-05-14,10,0.33,14.58
4031,1702,2020-09-21,5,0.41,3.43
4032,1136,2020-05-26,10,0.66,1.12
4033,3405,2021-12-02,5,0.17,5.72
4034,1900,2020-09-11,6,0.52,6.55
4035,1144,2023-01-01,8,0.27,3.86
4036,2483,2022-01-16,8,0.13,8.07
4037,3810,2021-08-19,10,0.42,14.48
4038,157,2020-04-17,7,0.75,14.09
4039,3746,2022-12-08,9,0.77,4.76
4040,2688,2021-05-01,2,0.41,13.79
4041,1876,2023-03-20,7,0.38,12.88
4042,3670,2022-05-16,5,0.66,4.54
4043,3701,2021-01-16,4,0.73,14.09
4044,1568,2021-08-07,5,0.7,2.09
4045,2358,2021-09-23,6,0.45,1.93
4046,1294,2021-03-01,4,0.64,14.98
4047,757,2020-10-06,8,0.36,6.8
4048,3915,2023-03-22,9,0.89,11.69
4049,484,2020-05-26,7,0.59,9.51
4050,3966,2022-05-12,9,0.34,4.58
4051,2814,2021-02-05,4,0.18,8.94
4052,526,2022-05-16,3,0.69,3.36
4053,895,2020-07-25,7,0.14,2.95
4054,1861,2021-01-16,10,0.82,2.5
4055,1093,2020-11-13,5,0.14,9.04
4056,3172,2020-04-11,10,0.19,2.74
4057,3845,2022-02-11,2,0.33,6.02
4058,2840,2020-11-12,9,0.38,10.31
4059,488,2021-08-14,5,0.48,4.82
4060,3360,2020-05-20,10,0.65,13.72
4061,3949,2022-07-27,5,0.16,3.56
4062,158,2023-01-02,5,0.46,5.48
4063,2707,2021-07-20,4,0.66,11.36
4064,994,2021-08-12,5,0.37,9.4
4065,813,2020-12-31,1,0.78,2.77
4066,353,2021-07-12,9,0.86,7.35
4067,1691,2020-05-02,3,0.39,4.32
4068,2704,2022-08-01,7,0.52,5.72
4069,3557,2022-06-14,8,0.73,14.26
4070,2282,2022-02-08,9,0.78,1.27
4071,3090,2020-05-24,9,0.62,2.43
4072,707,2022-11-04,5,0.73,11.77
4073,1526,2022-01-26,2,0.85,13.37
4074,2468,2023-02-12,1,0.58,7.84
4075,2163,2022-10-09,1,0.59,12.79
4076,1126,2020-10-17,1,0.59,10.44
4077,1249,2021-08-07,2,0.76,10.61
4078,2930,2021-03-24,2,0.16,5.78
4079,1518,2021-03-31,4,0.19,1.77
4080,1324,2021-12-25,4,0.29,9.38
4081,2368,2020-05-31,9,0.41,5.32
4082,3684,2020-09-02,8,0.71,13.89
4083,1866,2023-02-09,8,0.24,6.15
4084,1338,2020-04-24,2,0.49,1.5
4085,3412,2022-09-22,6,0.28,4.18
4086,1529,2023-01-13,4,0.84,3.61
4087,2144,2022-11-09,10,0.83,6.82
4088,650,2022-09-11,5,0.83,1.94
4089,3191,2021-04-05,2,0.84,5.99
4090,2215,2020-07-25,7,0.5,9.54
4091,2503,2022-10-05,5,0.23,6.77
4092,2673,2020-08-31,4,0.17,5.24
4093,3405,2021-05-23,1,0.57,12.67
4094,1576,2020-07-01,4,0.61,10.14
4095,2856,2020-05-10,10,0.19,2.07
4096,2747,2022-10-12,6,0.26,12.48
4097,1544,2022-11-06,7,0.5,3.9
4098,1179,2023-02-26,7,0.81,10.88
4099,2160,2022-05-25,2,0.7,5.22
4100,1954,2020-09-25,3,0.51,9.94
4101,3627,2020-12-12,3,0.81,10.62
4102,2199,2022-11-26,9,0.63,11.15
4103,3223,2022-03-03,8,0.71,8.95
4104,246,2020-09-19,10,0.78,5.97
4105,2224,2022-09-30,8,0.35,4.36
4106,2549,2020-10-28,6,0.24,10.37
4107,3727,2023-01-24,1,0.88,6.43
4108,3764,2023-03-25,7,0.33,3.01
4109,2676,2022-12-25,6,0.32,3.18
4110,3736,2021-01-12,8,0.5,1.12
4111,2,2022-06-12,6,0.11,6.6
4112,1001,2022-06-19,8,0.61,14.42
4113,3512,2022-02-25,10,0.19,2.43
4114,3255,2021-07-20,6,0.2,14.28
4115,1043,2020-07-29,4,0.76,6.79
4116,3915,2021-09-04,3,0.47,3.14
4117,3274,2022-10-06,3,0.83,6.69
4118,1144,2021-05-05,6,0.85,3.84
4119,2809,2022-11-24,7,0.51,14.22
4120,3911,2020-11-20,10,0.86,7.7
4121,2029,2021-10-05,7,0.48,12.98
4122,370,2021-05-17,7,0.58,6.72
4123,259,2022-12-14,1,0.81,2.25
4124,741,2021-01-23,4,0.28,7.83
4125,3148,2021-07-07,9,0.86,12.36
4126,3510,2021-08-27,1,0.24,14.3
4127,403,2020-06-08,2,0.58,6.39
4128,1442,2020-11-17,10,0.33,2.32
4129,1409,2021-12-21,6,0.2,11.29
4130,1659,2022-01-23,7,0.86,14.65
4131,1554,2021-05-10,4,0.54,9.16
4132,1054,2022-12-28,3,0.42,12.47
4133,319,2020-12-26,3,0.77,14.59
4134,3236,2022-04-15,10,0.35,6.66
4135,2235,2021-04-13,2,0.7,8.92
4136,3793,2022-07-07,7,0.16,14.1
4137,2904,2022-02-03,3,0.6,3.66
4138,1464,2022-11-28,8,0.52,1.64
4139,3430,2022-10-12,9,0.37,13.39
4140,105,2021-12-03,10,0.11,1.77
4141,843,2022-02-09,5,0.69,14.38
4142,3595,2021-06-07,2,0.25,2.92
4143,179,2022-08-01,1,0.77,10.1
4144,1207,2020-07-07,9,0.6,14.43
4145,2139,2020-08-07,6,0.66,12.49
4146,2120,2020-05-29,10,0.6,14.74
4147,2209,2021-09-02,8,0.22,3.76
4148,2810,2020-07-18,4,0.4,8.75
4149,1751,2020-12-22,4,0.56,9.64
4150,3581,2022-08-27,2,0.18,2.68
4151,2985,2022-12-22,10,0.57,11.68
4152,2451,2020-10-28,4,0.53,10.26
4153,949,2023-03-22,3,0.45,14.88
4154,1902,2022-03-29,8,0.85,12.5
4155,3696,2020-11-17,7,0.11,8.72
4156,394,2021-05-27,3,0.2,11.79
4157,2750,2021-01-19,6,0.18,4.58
4158,386,2020-04-30,9,0.4,7.43
4159,2426,2022-01-22,1,0.82,3.17
4160,3820,2022-05-06,7,0.52,5.33
4161,1768,2022-04-02,5,0.75,9.6
4162,690,2022-05-14,10,0.5,7.15
4163,3001,2022-11-16,3,0.77,8.2
4164,541,2022-06-12,4,0.11,1.07
4165,3792,2021-03-29,4,0.84,4.06
4166,3088,2023-01-26,5,0.82,9.11
4167,873,2021-11-20,2,0.7,2.06
4168,29,2022-03-09,10,0.43,13.5
4169,2346,2022-03-14,6,0.9,14.98
4170,1157,2022-05-29,10,0.87,1.74
4171,2637,2020-07-13,5,0.29,13.23
4172,3460,2020-04-18,2,0.76,9.27
4173,2976,2022-05-07,9,0.81,14.51
4174,760,2020-04-05,9,0.32,14.32
4175,3703,2022-06-03,2,0.74,6.73
4176,3982,2023-03-10,10,0.27,10.57
4177,3002,2020-10-27,3,0.32,1.82
4178,1347,2021-04-26,6,0.89,2.61
4179,1154,2020-06-23,4,0.21,8.08
4180,1466,2022-05-22,8,0.11,13.6
4181,630,2022-11-04,8,0.67,5.12
4182,987,2021-03-13,4,0.48,13.98
4183,3131,2022-12-10,7,0.78,5.68
4184,2497,2021-10-09,2,0.67,2.8
4185,1440,2020-08-08,4,0.52,2.17
4186,3937,2023-03-16,4,0.35,8.24
4187,3960,2021-03-07,7,0.33,11.87
4188,982,2021-01-22,7,0.76,4.85
4189,2159,2020-08-29,2,0.76,3.39
4190,3251,2021-10-05,1,0.73,2.41
4191,2685,2022-03-07,3,0.77,10.08
4192,2009,2022-09-13,9,0.72,13.93
4193,2573,2021-01-03,2,0.77,8.71
4194,614,2020-06-25,2,0.83,12.57
4195,462,2022-08-21,2,0.33,1.64
4196,3212,2021-01-06,6,0.3,5.73
4197,479,2023-02-08,7,0.51,8.14
4198,2756,2021-04-22,2,0.73,14.47
4199,476,2022-02-01,2,0.78,10.71
4200,3736,2021-11-20,7,0.28,2.14
4201,83,2020-08-09,7,0.42,3.0
4202,1066,2021-11-23,7,0.55,3.52
4203,3931,2022-12-25,9,0.54,13.19
4204,587,2020-12-11,8,0.87,8.63
4205,2637,2020-04-26,4,0.78,8.44
4206,3282,2020-08-06,8,0.64,7.21
4207,478,2022-02-23,6,0.88,1.18
4208,1389,2020-11-21,8,0.29,1.02
4209,2047,2022-10-03,1,0.25,8.24
4210,2602,2021-08-19,4,0.19,2.1
4211,1004,2020-09-29,9,0.24,9.81
4212,274,2023-02-20,5,0.69,1.29
4213,2518,2020-11-05,5,0.41,7.5
4214,2067,2021-11-14,5,0.22,5.59
4215,1277,2022-12-28,4,0.34,14.05
4216,3149,2021-12-15,1,0.84,9.27
4217,2076,2020-06-30,9,0.68,9.53
4218,1090,2023-02-24,5,0.39,1.86
4219,2882,2022-08-22,10,0.39,10.33
4220,735,2022-01-11,1,0.27,7.21
4221,1672,2022-09-28,7,0.16,1.06
4222,3406,2022-01-18,7,0.65,6.63
4223,4,2020-09-19,7,0.35,10.66
4224,3797,2020-08-14,1,0.84,8.31
4225,1537,2020-05-01,9,0.35,8.33
4226,881,2022-08-10,9,0.18,6.45
4227,766,2021-05-26,10,0.21,11.93
4228,994,2020-04-03,5,0.14,6.18
4229,3284,2023-02-11,5,0.5,7.46
4230,1785,2021-04-07,4,0.72,6.74
4231,2082,2022-11-27,7,0.22,10.9
4232,2309,2020-05-12,2,0.43,14.3
4233,906,2022-08-31,10,0.64,5.12
4234,3342,2021-01-06,8,0.69,3.21
4235,1631,2023-01-18,2,0.82,1.4
4236,808,2023-01-13,1,0.66,6.47
4237,1707,2023-02-08,7,0.29,7.13
4238,2444,2022-04-12,9,0.74,12.01
4239,58,2021-11-29,4,0.77,8.19
4240,310,2022-04-21,1,0.75,5.27
4241,2735,2021-03-03,6,0.66,2.24
4242,2892,2022-01-01,7,0.35,14.46
4243,1648,2020-05-03,5,0.18,7.0
4244,2901,2022-07-01,7,0.44,2.33
4245,2446,2022-01-09,2,0.88,12.51
4246,784,2021-03-22,1,0.85,1.25
4247,2205,2021-02-16,1,0.65,9.76
4248,1084,2021-03-06,4,0.71,8.98
4249,3754,2022-09-23,10,0.75,12.26
4250,3893,2022-10-13,3,0.39,13.2
4251,474,2023-01-02,6,0.47,2.09
4252,569,2021-09-21,4,0.25,13.2
4253,189,2020-06-08,9,0.62,8.5
4254,307,2021-11-29,7,0.15,7.04
4255,2824,2021-11-29,4,0.7,12.47
4256,1438,2023-03-27,5,0.86,3.25
4257,3109,2021-12-20,8,0.53,4.04
4258,34,2022-12-25,1,0.15,4.37
4259,306,2022-05-07,9,0.55,4.04
4260,1890,2022-01-26,1,0.32,1.66
4261,2464,2020-04-14,7,0.38,5.33
4262,3911,2021-09-11,1,0.18,5.26
4263,3632,2021-10-03,7,0.37,1.01
4264,2318,2020-05-01,8,0.54,1.52
4265,1740,2022-06-27,1,0.59,9.55
4266,3094,2022-12-29,8,0.69,8.89
4267,1590,2020-05-12,7,0.25,9.46
4268,221,2023-01-03,10,0.71,13.75
4269,695,2020-05-28,4,0.71,6.88
4270,2811,2021-09-10,9,0.7,3.63
4271,2558,2020-06-15,7,0.57,14.28
4272,2354,2023-02-19,7,0.66,6.44
4273,1088,2022-11-02,8,0.81,7.38
4274,3670,2020-06-22,6,0.25,6.75
4275,945,2022-07-31,5,0.85,12.04
4276,777,2021-03-05,10,0.18,12.96
4277,2789,2020-06-06,10,0.47,8.56
4278,1960,2022-01-07,5,0.18,2.94
4279,851,2022-11-29,3,0.74,11.53
4280,884,2022-11-23,1,0.39,12.1
4281,3206,2021-01-16,6,0.85,1.57
4282,1620,2021-10-13,3,0.31,12.8
4283,3680,2020-06-14,2,0.53,14.33
4284,3099,2023-03-11,9,0.63,13.8
4285,2066,2022-10-05,9,0.87,11.02
4286,1255,2022-05-25,2,0.28,9.04
4287,402,2020-05-26,4,0.52,1.87
4288,577,2021-09-29,2,0.34,3.36
4289,1013,2021-10-28,4,0.32,9.73
4290,1100,2022-01-30,5,0.27,14.79
4291,3987,2021-07-03,9,0.63,14.0
4292,1682,2021-07-29,1,0.33,3.48
4293,1456,2020-07-30,9,0.45,11.19
4294,1991,2022-09-26,8,0.84,3.59
4295,837,2022-09-09,3,0.49,4.18
4296,1176,2021-06-22,9,0.63,1.16
4297,75,2020-07-14,6,0.72,5.34
4298,1560,2020-10-14,5,0.74,4.49
4299,3072,2021-05-11,2,0.88,14.18
4300,942,2021-02-23,10,0.36,14.42
4301,3320,2022-01-09,9,0.43,7.82
4302,2867,2020-07-12,1,0.73,7.61
4303,282,2021-12-01,10,0.6,10.73
4304,3328,2020-06-14,10,0.61,14.6
4305,3720,2021-10-30,5,0.42,6.87
4306,2984,2020-04-20,1,0.58,6.21
4307,235,2023-03-23,1,0.27,12.76
4308,3671,2021-01-05,3,0.35,10.7
4309,3058,2022-10-14,2,0.15,14.94
4310,2219,2022-12-14,1,0.21,1.36
4311,3083,2022-09-25,10,0.88,5.81
4312,1638,2022-11-04,1,0.74,11.71
4313,2481,2020-06-05,5,0.16,6.97
4314,1429,2022-02-13,4,0.13,13.71
4315,1270,2021-12-11,3,0.5,7.07
4316,1096,2020-08-22,1,0.23,7.31
4317,3743,2022-09-20,10,0.24,13.89
4318,169,2020-09-30,10,0.66,5.49
4319,2362,2022-12-06,1,0.19,4.18
4320,1413,2022-05-25,7,0.66,1.4
4321,1579,2020-09-18,3,0.1,12.67
4322,151,2021-07-27,5,0.52,9.51
4323,3389,2022-11-06,4,0.62,13.48
4324,549,2022-07-13,6,0.44,7.66
4325,1919,2021-02-21,7,0.41,8.63
4326,3708,2022-01-02,3,0.32,14.55
4327,168,2022-05-07,9,0.33,6.86
4328,3128,2022-06-20,10,0.51,8.7
4329,3701,2021-05-15,8,0.45,7.67
4330,3468,2022-11-04,7,0.73,8.42
4331,948,2020-04-23,9,0.4,12.5
4332,3588,2021-04-04,2,0.72,9.14
4333,399,2020-10-26,3,0.46,4.39
